Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR07,OUT017,1383.7009259497927
FDN40,OUT045,2381.754111208975
FDB35,OUT027,2517.1620649915144
FDA22,OUT017,2635.6401362435
NCL06,OUT046,4062.46362096593
FDI35,OUT013,2970.8889280909084
NCW42,OUT045,3634.4194264646267
NCX06,OUT049,3053.1065565312765
FDC37,OUT027,2673.909780397729
FDZ14,OUT018,1817.5613504004016
DRG49,OUT049,3918.2341467566284
NCG06,OUT045,3937.8595777341793
DRC36,OUT045,2814.4829325695823
FDV21,OUT019,349.45149041674165
FDB53,OUT046,2482.281694791783
DRP47,OUT019,744.5453161992601
FDA14,OUT013,2482.281694791783
DRC24,OUT035,2577.420241869081
FDW21,OUT018,1458.5354775172827
NCH29,OUT046,1532.9611425734822
FDU58,OUT013,3178.357801645187
FDY27,OUT017,2961.5757342234597
FDV56,OUT035,1759.355766815795
FDT59,OUT046,3898.7654198605437
FDB23,OUT046,3551.0436022901304
FDR49,OUT045,779.5833296348004
FDB03,OUT010,687.6234351014815
FDN39,OUT045,2573.839256633995
FDX02,OUT027,5761.872112542445
FDQ16,OUT027,2655.0058017128144
FDU35,OUT018,1391.773893996271
NCT29,OUT013,2044.4482197175987
FDZ27,OUT046,770.5283095232968
FDN57,OUT017,2133.0431939368696
FDA03,OUT018,2164.968619695385
FDZ36,OUT045,3103.609807628368
NCU05,OUT013,1225.6560682373986
FDT39,OUT018,2181.7580226730233
FDK60,OUT017,1511.18801838231
FDZ25,OUT017,2734.671030542396
FDG12,OUT046,2034.126388603236
DRB01,OUT019,526.9104047906128
NCC43,OUT027,6006.806120765367
FDX13,OUT019,735.0580170564236
FDM22,OUT049,880.5470242657478
FDJ03,OUT027,1370.6044285791124
FDU14,OUT018,3672.2873901973044
FDB33,OUT010,420.45890175305715
FDP27,OUT046,3168.7213455614096
FDO38,OUT010,275.6481551633887
FDE28,OUT027,6032.687413545396
FDO27,OUT035,1532.6629993731133
DRL23,OUT027,2644.774086931783
FDS28,OUT046,918.7944020527214
FDX24,OUT013,1463.7864514456146
FDZ02,OUT035,1561.301549080885
FDL46,OUT045,1777.3700399258964
FDS60,OUT027,4886.313066831265
NCO06,OUT017,678.6783101603787
FDO16,OUT035,1456.6576899223255
FDC60,OUT049,1396.21303562815
FDA48,OUT018,3238.547767033423
FDZ36,OUT027,5087.3954483472535
FDK27,OUT045,1994.460713765101
FDW23,OUT018,487.6590235296476
FDM14,OUT018,1633.5285259632033
FDM14,OUT013,1675.7045777394917
FDW60,OUT018,2698.542786785523
FDE21,OUT013,1889.9432121141904
NCM42,OUT035,1755.4592715661008
FDY59,OUT010,322.68795965129243
DRI49,OUT049,1309.214716093245
FDT28,OUT019,378.03166516421635
FDQ22,OUT018,499.5246026602957
FDR60,OUT049,1317.2706811357189
FDC50,OUT019,336.5361938516575
FDV24,OUT013,2432.6258619591886
DRF48,OUT010,608.3616616613988
FDQ47,OUT046,676.4955276175139
DRN36,OUT049,1552.7043741355608
NCY06,OUT035,2126.467890446375
FDE52,OUT035,1469.472048596291
NCB54,OUT045,2009.5927681238347
NCF31,OUT035,2515.5718786539555
FDJ08,OUT027,5229.3103336489785
NCC07,OUT017,1645.388982748542
NCD19,OUT027,1676.0259868846204
FDL46,OUT049,1906.7417723827757
FDM20,OUT045,3851.59812372751
NCI06,OUT010,526.7088772003776
DRM11,OUT035,4240.26679082657
NCH07,OUT018,2351.699130217268
FDS23,OUT013,2121.1197195211194
FDO49,OUT018,616.0587131886558
FDS35,OUT049,1100.7481917005584
DRK39,OUT045,1316.1046529786602
DRI39,OUT049,970.18291431864
FDV04,OUT017,2625.2827008256118
NCN14,OUT035,3166.1401776896996
FDH08,OUT013,3908.2730849742334
FDS20,OUT046,3167.7502241514812
FDV40,OUT049,1177.4642159033267
FDZ48,OUT010,333.87864180176985
FDS24,OUT027,2568.9125969169445
FDK44,OUT049,2922.093475851018
FDS48,OUT045,2430.5670672841698
FDK26,OUT010,575.7800904371313
FDD23,OUT045,3114.041903496955
NCH54,OUT017,2672.877797428366
NCP14,OUT010,311.39604525630045
FDM60,OUT010,81.91715503711185
FDV24,OUT017,2451.407341810377
FDH08,OUT018,3448.533545945257
FDS12,OUT027,3267.298502217717
FDR39,OUT027,4767.835500575793
FDP12,OUT027,1096.1992082798047
DRF60,OUT027,5796.912830315266
FDC09,OUT035,1755.1736036336815
FDF50,OUT018,2852.185986941607
FDG28,OUT035,3972.172141735842
NCE19,OUT017,934.3200468093047
NCM53,OUT010,317.44542051840716
NCN18,OUT049,1849.284637560451
FDF32,OUT035,3244.135781142334
FDF11,OUT013,4025.877628353123
DRI59,OUT049,3765.832613790314
NCG54,OUT035,2743.6251351448745
FDM44,OUT046,1664.5775619683063
FDT57,OUT018,3511.8412686321158
FDV24,OUT046,2432.6258619591886
FDI50,OUT019,617.020178114645
FDS09,OUT035,810.4650308049457
NCC31,OUT027,3794.029192764237
FDQ07,OUT019,626.9320249160429
FDC22,OUT017,3194.4447403987856
FDZ56,OUT046,2725.679141211621
FDZ40,OUT019,100.52835034819793
FDS46,OUT027,3005.6239656199687
DRD24,OUT045,2100.3118161721245
FDV45,OUT017,3203.0166310655973
FDL26,OUT045,2410.351228639523
FDA56,OUT018,1820.2558914979913
FDN27,OUT046,1761.1791065409284
FDM20,OUT049,3937.223344690245
FDO16,OUT017,1392.1760997837907
FDL03,OUT035,3283.0753730346305
FDE58,OUT046,1857.1612078397366
FDI02,OUT027,3047.4226540382697
NCC55,OUT019,81.91715503711185
FDR03,OUT018,3136.912696723797
FDB14,OUT017,1478.6925547064525
FDR45,OUT013,3938.1948236251797
NCN07,OUT017,2129.155839720925
FDM51,OUT019,295.94135126329553
FDT52,OUT027,5999.333814879494
FDL26,OUT046,2482.281694791783
NCZ42,OUT046,3882.6422401149243
DRI47,OUT019,396.6630496907644
FDW40,OUT013,2158.6083389932724
FDN34,OUT046,2748.3896765488425
FDS01,OUT035,3027.9880254971104
NCG55,OUT045,1840.264811025867
FDC11,OUT035,1364.310612924905
FDX35,OUT018,3353.938916759726
NCB06,OUT046,2617.061123380768
FDR09,OUT019,726.1157723286875
FDC53,OUT017,1542.1580435589356
FDY45,OUT013,4152.192593685302
FDA22,OUT010,432.0487325683722
FDE02,OUT035,1532.6629993731133
FDW21,OUT045,1594.3737590763583
FDV34,OUT046,1173.1624447195522
FDS59,OUT049,1688.4793422383195
NCW17,OUT017,2097.900048899681
NCK54,OUT046,1954.550639362
FDG17,OUT019,643.642117879438
FDG35,OUT017,2779.0476908145292
FDD08,OUT010,51.74031205187629
NCO07,OUT017,3679.0800073476407
FDJ10,OUT010,374.4402437214907
FDW36,OUT017,1688.2831403299763
FDW21,OUT010,360.5514981929578
FDY19,OUT017,1912.0565214656683
DRE03,OUT013,771.466701776073
NCC55,OUT049,702.7018676687067
FDH52,OUT010,158.46544233650295
FDO09,OUT017,4196.203960804312
FDU43,OUT045,3821.8762551681484
FDX09,OUT010,429.7116936762908
FDH40,OUT019,289.35876396706107
FDW58,OUT017,1664.5661310665769
FDC47,OUT017,3874.807860584668
NCR41,OUT035,1582.626070565375
DRG49,OUT035,3945.1532005436293
FDC52,OUT027,3831.54546105094
FDY13,OUT046,1171.3538113213197
FDY35,OUT013,684.1222513210924
FDI35,OUT017,3218.46194641669
NCU18,OUT049,2178.807549413235
FDY33,OUT018,2379.955155617319
FDC15,OUT027,4038.6909035744
FDU01,OUT049,3028.0271975287733
NCU42,OUT046,2719.6850229653505
NCV29,OUT018,2667.1190913539276
NCY30,OUT017,3168.6702399995042
FDQ46,OUT049,1849.284637560451
FDG58,OUT027,3828.85091995335
FDK33,OUT017,3510.369039396697
NCD07,OUT045,1809.8627493123674
NCX29,OUT027,3805.2108204337555
NCT42,OUT013,2443.482001510312
DRN59,OUT035,813.3205326171745
FDI44,OUT035,1303.4766380175126
FDA45,OUT049,2704.0362915573405
FDP31,OUT045,904.7906822020864
FDY01,OUT046,1882.9082047037675
FDT09,OUT018,1878.8443235322918
DRH03,OUT027,2585.7004687082976
FDA36,OUT018,2650.936056565787
NCF31,OUT017,2490.8913913232063
FDG14,OUT049,2506.415934515051
FDG28,OUT027,6016.558035897894
FDU14,OUT049,4086.0154469878075
FDY47,OUT019,341.43379669200675
FDI56,OUT049,1434.4881591305839
DRD01,OUT013,898.6857740992925
FDM22,OUT046,923.7641680473018
FDH33,OUT013,691.0593016850712
DRZ24,OUT013,1867.6504034911143
NCQ38,OUT046,1663.4664495149043
FDO16,OUT027,2241.783646423011
FDU07,OUT027,3795.1387442378214
NCB07,OUT013,3078.2687283315117
FDU48,OUT045,2056.953297330094
NCM43,OUT045,2583.865529744576
FDR31,OUT010,283.32254893929024
DRK49,OUT018,496.4865899292853
NCI30,OUT010,594.5254575656674
DRD60,OUT017,2995.5954325986795
NCG19,OUT046,3780.0448164586323
FDH12,OUT035,1680.8608800663535
FDM32,OUT035,1545.7111493573968
FDM27,OUT035,2495.883494173959
NCU53,OUT027,3954.8931198254313
NCQ18,OUT046,1597.7166002036754
FDS10,OUT013,2865.94535610876
FDB33,OUT027,4070.552602062572
FDI12,OUT013,1369.0190429127254
NCW42,OUT013,3716.0830971201126
NCC06,OUT018,1794.1085207690523
FDW02,OUT017,2126.839620884202
NCD43,OUT017,1694.8514832879264
FDM57,OUT018,1150.8853151718415
FDA58,OUT017,3871.348828109413
FDK56,OUT046,3164.712211420471
FDP52,OUT045,3773.074357685232
FDW20,OUT018,1799.5791343044077
FDS52,OUT049,1683.0952249041015
NCT29,OUT018,1754.4422241406774
NCL54,OUT013,2823.196244715915
FDC05,OUT045,3121.6957870192805
FDF34,OUT035,3138.1282669461625
FDP03,OUT027,3069.7380910116426
FDD32,OUT010,287.55013056882865
FDZ10,OUT045,2040.335366864858
FDZ40,OUT035,964.2952605325222
FDD51,OUT018,523.346812923656
NCY30,OUT019,461.3396781861612
FDP58,OUT017,3536.235345445662
FDV49,OUT017,4197.446112219272
FDY24,OUT019,148.01179122369658
NCO55,OUT017,1674.7745877080843
FDR13,OUT017,1905.73210702248
FDS51,OUT017,1016.4278475508079
FDP26,OUT045,1589.1445183031724
NCB54,OUT027,3263.3088346632917
FDF32,OUT017,3191.021936949008
FDN31,OUT018,2826.003994173745
DRM48,OUT017,686.6521329691412
FDN20,OUT049,2673.436260493023
DRL01,OUT046,3858.673273391051
FDV56,OUT049,1694.4297184305149
DRH13,OUT027,2659.9412089521
FDA03,OUT017,2465.658701904761
FDF47,OUT027,5851.923567263272
FDX32,OUT046,2490.194731187899
FDX57,OUT049,1542.3301418907554
NCA30,OUT045,3020.5304553781234
FDO49,OUT013,796.91518808313
FDL04,OUT019,279.8111750045182
DRM48,OUT035,680.8577157332435
FDR16,OUT013,3503.292476577275
NCC19,OUT018,2840.7826883282573
NCE42,OUT045,3456.9039580093595
FDY24,OUT017,934.6925637817901
FDH19,OUT049,2826.1794119174956
FDJ46,OUT013,2849.2938336493
FDN45,OUT010,520.0343463574814
FDY08,OUT035,2146.25481237804
FDZ37,OUT035,1417.8088086799203
NCT30,OUT045,784.6420536891416
DRY23,OUT018,528.9009763983125
NCZ30,OUT018,1828.3118565404652
FDC44,OUT018,1707.5897449383817
FDB45,OUT035,1627.2016291862412
FDY04,OUT013,2599.265388725766
FDM27,OUT046,2627.3249961714314
FDZ43,OUT017,3945.1078463464755
FDT39,OUT019,375.8714325033879
NCC06,OUT019,348.69320243913586
FDL15,OUT027,3815.7707228401005
FDL57,OUT017,4139.498913703689
FDU08,OUT046,1526.2442797157726
FDK40,OUT017,4191.480157752327
FDQ12,OUT010,658.0136641343499
FDS48,OUT017,2489.4023410600735
FDP09,OUT045,3379.1041848085224
FDW21,OUT049,1610.4942728122428
FDY25,OUT035,3017.154980427675
DRE13,OUT017,1382.2034018314755
FDV43,OUT019,80.10852163887942
FDD22,OUT045,1760.038398179277
FDM46,OUT019,334.864493679143
NCO30,OUT010,453.9414030092759
FDM25,OUT046,2864.0373274163676
NCN41,OUT049,2076.934454099023
FDU24,OUT045,1445.827881281337
FDZ50,OUT046,3170.085938437428
FDP45,OUT013,4122.854907929263
NCM54,OUT045,2032.2794018223842
FDW10,OUT019,269.53582479122065
FDP20,OUT017,2088.7942701003776
FDK32,OUT046,2490.194731187899
FDN52,OUT049,1379.8311472076323
FDM58,OUT045,1792.030626159766
FDZ46,OUT027,3028.949715235809
NCA18,OUT018,1686.8278550471475
FDD35,OUT046,2038.981162361654
NCK31,OUT035,891.5727463806464
FDI40,OUT027,2657.24666785451
FDT50,OUT019,331.4289238213565
NCT06,OUT046,2663.1442734868197
FDT31,OUT035,3080.358195788212
FDT45,OUT049,879.7163791479403
FDT13,OUT045,3119.383310604774
FDO50,OUT045,1365.9592594967983
NCU18,OUT010,378.2832832701263
NCR54,OUT049,3205.064560973741
NCO18,OUT018,2640.6432189637185
FDU09,OUT045,940.4716110704716
FDT13,OUT018,2841.7774971501512
FDE09,OUT046,1817.14210788207
NCK53,OUT019,311.39604525630045
FDG45,OUT049,3534.8197211669903
DRH15,OUT035,741.7115931072649
FDO21,OUT019,624.3619324113638
FDD14,OUT027,5244.237183603332
FDC09,OUT046,1663.4664495149043
FDH45,OUT027,1094.1813023702077
FDV32,OUT046,1065.9111209245875
FDG12,OUT035,1962.0520987074813
FDS32,OUT013,2134.239195480879
NCL55,OUT018,3542.8975344540268
DRE01,OUT035,3910.795669744316
DRE15,OUT049,1277.0613252400456
NCL42,OUT045,3745.1066473127935
FDP31,OUT013,948.6426972688854
FDN33,OUT018,1344.939288739866
FDZ59,OUT046,2635.092331041779
FDE45,OUT010,472.3726408415725
FDJ07,OUT013,1893.1444033982461
FDQ45,OUT018,2728.9869512834493
FDM33,OUT027,5541.085255978465
FDO15,OUT010,229.972138186882
FDM46,OUT013,1503.8006865611223
FDR03,OUT045,3426.1477417991573
FDY49,OUT018,2437.071246373128
FDQ60,OUT045,1827.9847286529794
FDW10,OUT049,2727.31040505389
FDO51,OUT049,704.4501418565079
FDJ40,OUT018,1494.2130407287293
FDS20,OUT018,2828.5230536462163
FDU45,OUT013,1867.1020701841198
FDV02,OUT035,2779.456435585097
FDN09,OUT046,3901.149264060738
NCM55,OUT027,5233.766284798943
FDN23,OUT018,2201.614378327558
FDY31,OUT010,331.73093047833163
FDW03,OUT010,331.0391639926312
FDD14,OUT046,3022.3773459570307
FDV23,OUT017,2090.8393816227012
DRI03,OUT045,2743.0369448170354
FDN13,OUT035,1566.4355761699776
FDF45,OUT027,1766.556480550048
FDU46,OUT035,1443.2695735083887
FDB57,OUT049,3680.659828095956
FDV12,OUT049,1676.2476589725936
FDQ58,OUT013,2451.616874673486
NCA18,OUT017,1909.619461238425
FDH52,OUT049,1027.1926811829348
FDM24,OUT018,2170.9018831219
NCP43,OUT027,4799.220195428917
NCO18,OUT019,487.995458544355
FDM32,OUT017,1395.2080022507612
NCL07,OUT017,692.4739580103682
FDK03,OUT013,4121.0371334972815
FDP59,OUT017,1560.9518260376246
FDQ24,OUT049,4117.565096931271
FDQ16,OUT018,1476.6626101236116
FDU44,OUT013,2604.774099419307
FDH28,OUT010,80.10852163887942
FDV28,OUT019,35.91061266473742
FDM22,OUT045,896.7274651182802
FDR56,OUT046,3175.791067085355
FDV39,OUT049,3119.1301436325957
FDU37,OUT019,277.4567885616211
FDQ11,OUT010,842.2309239118331
FDX02,OUT045,3692.3547929443635
NCS42,OUT018,1304.0248060493184
FDY57,OUT027,2587.1273043801743
FDB21,OUT049,3895.5658480848647
FDE28,OUT017,3870.3109002333185
FDQ55,OUT017,1938.8429061809497
FDA48,OUT049,3758.372511407373
FDZ19,OUT045,2809.628158811164
NCC43,OUT045,3873.49144485365
NCV18,OUT046,1472.0016184442154
NCA42,OUT018,2304.956076992899
FDY45,OUT046,4066.30560345397
NCC30,OUT045,2880.758566266571
FDM57,OUT013,1334.3395123865246
FDL09,OUT010,359.7731628649982
FDB09,OUT027,3236.000187926525
FDT44,OUT035,1913.9968273222921
NCT06,OUT027,4128.826314821318
FDX26,OUT049,3277.34136509276
FDK32,OUT013,2490.194731187899
DRA12,OUT046,2146.231198698481
FDO46,OUT010,524.7501721297842
FDE52,OUT013,1326.101654561143
NCH42,OUT045,3809.2167757033912
FDV08,OUT035,789.3519620041466
FDB47,OUT018,3223.369837207748
FDC28,OUT010,329.9821465520753
FDD22,OUT046,1882.3938972581825
FDS07,OUT027,3014.864647281129
DRI13,OUT045,3460.9149004862506
FDG32,OUT018,3343.0352423426384
FDU14,OUT017,4136.78292678233
FDD28,OUT019,100.52835034819793
NCP41,OUT017,1691.6183415826547
FDS08,OUT049,2884.580709387985
FDX47,OUT045,2548.2046981532753
FDC53,OUT019,309.9084231717766
FDQ19,OUT035,4097.5914388708425
FDL14,OUT045,2394.9833166371072
FDM33,OUT019,612.6197912203938
FDA51,OUT045,1843.9537300915695
FDZ27,OUT018,583.8182772140088
FDT04,OUT046,683.3027305827543
DRC13,OUT049,2060.9074943367336
FDR16,OUT027,5348.866635335619
FDQ03,OUT027,6009.800356308245
FDE38,OUT035,2760.840568136278
DRH23,OUT027,1684.975506818659
FDT11,OUT019,575.7800904371313
FDD09,OUT035,3074.492041517803
FDR40,OUT045,1470.2316648361468
FDX07,OUT017,3185.5150596798208
FDR07,OUT035,1415.9102796742575
FDA51,OUT017,1917.1443785479612
FDT59,OUT019,648.8553636681044
FDF20,OUT017,3193.424148201726
FDR13,OUT045,1824.0973744370344
FDY26,OUT049,3517.513241623461
FDW04,OUT017,2133.466822190119
FDK52,OUT017,3883.6164552456694
FDN60,OUT049,2656.501404366599
FDM09,OUT019,452.6862096666503
FDP46,OUT049,1352.5617489809313
FDB50,OUT019,282.56405859192216
NCQ29,OUT049,4023.1037415110145
FDP16,OUT027,5949.121308518929
FDX33,OUT018,2369.3952532109743
FDP07,OUT010,497.4136570546319
FDN22,OUT046,3925.060699758246
FDF39,OUT049,4204.828982208905
FDS21,OUT017,997.4451959434939
NCM42,OUT013,1663.7521174473236
FDK50,OUT019,409.36746400178953
DRF13,OUT027,3828.4871984132424
FDH35,OUT018,2331.5183157155657
FDP60,OUT018,1383.049357169505
DRJ49,OUT027,3280.9491860699686
NCT42,OUT019,356.8804197890906
FDE38,OUT049,2748.3747978111173
FDI04,OUT049,3180.3639321046103
NCH54,OUT045,2566.1421356579644
FDT56,OUT049,954.9417242943689
DRD15,OUT018,3422.071230176183
FDV58,OUT013,2976.840583260058
FDP21,OUT049,3200.7840914488966
FDH05,OUT013,3906.0061922104574
FDR10,OUT027,4099.377356034409
NCP06,OUT045,2371.5682258893
FDF33,OUT049,1688.2149559784891
DRK37,OUT013,3170.444765249071
DRH49,OUT045,1346.9406179952985
FDT58,OUT013,2708.934516825286
FDD41,OUT018,1490.316545479035
FDP40,OUT018,1628.2929285287448
FDM51,OUT027,2670.690467273581
FDO45,OUT010,287.55013056882865
FDW33,OUT010,311.39604525630045
FDY24,OUT045,938.5714404993406
FDB10,OUT010,486.02322407130873
FDM40,OUT035,2174.8462684170872
NCI06,OUT017,2965.527379000179
FDW12,OUT019,283.32254893929024
FDX48,OUT027,3818.310990834013
NCW05,OUT027,2632.932760623447
FDX27,OUT017,1503.2141955735476
DRM37,OUT045,3127.4009156672073
FDA38,OUT045,3762.1590216587333
FDR36,OUT046,690.6655274556433
FDZ45,OUT046,3190.889566762188
FDG05,OUT017,2599.0634662004936
FDK28,OUT013,4150.065325339197
FDV47,OUT045,1356.4020628885846
FDN21,OUT045,2540.825291052923
FDP20,OUT027,3287.880339099614
FDI35,OUT045,3129.6150253858054
DRY23,OUT013,681.5561349462241
FDA56,OUT017,2076.0954463505477
FDB09,OUT013,2060.22542456146
NCO26,OUT027,3001.645958527158
FDQ49,OUT018,2260.993914819779
FDI52,OUT027,3218.27553268693
FDZ44,OUT027,3018.0623952881792
FDZ09,OUT018,2389.087083363685
FDY03,OUT049,1913.1530100844898
NCG42,OUT017,2135.9038824173626
DRI13,OUT027,5538.200571742489
FDQ32,OUT013,2067.979943821849
FDW16,OUT035,1457.5961085178512
FDU27,OUT046,776.6841904852748
FDR28,OUT010,419.9273664081348
FDQ49,OUT010,387.2307414561969
FDS37,OUT046,1885.0884383557723
FDW26,OUT018,3209.137344495994
FDX12,OUT018,3483.0049861849907
NCP06,OUT013,2461.424961201268
FDW45,OUT010,342.2908328846769
NCN30,OUT049,1543.1607870085631
FDN24,OUT049,891.2252483960489
NCL41,OUT027,1062.5168373004483
FDR02,OUT019,344.7573672981003
FDD09,OUT010,550.1950354853441
FDS33,OUT010,344.3756872188804
FDU22,OUT045,1920.0208352497596
FDI53,OUT013,2647.571151597969
DRH01,OUT049,2866.617343918583
FDX32,OUT013,2174.5773404318625
NCP30,OUT018,501.08760978386294
FDB60,OUT045,3099.7224534124234
FDB14,OUT049,1523.7024893236992
NCP02,OUT035,965.7828826170461
FDJ10,OUT017,2139.901199372308
FDG34,OUT046,1843.3428241016913
NCB18,OUT017,1361.0717656993143
FDM16,OUT049,1215.9125518916394
FDW25,OUT018,1178.2405034942597
FDB35,OUT010,293.5860763865123
DRN11,OUT013,2156.1044016294018
FDF41,OUT019,647.753786329108
FDH16,OUT045,1338.0279999521388
NCQ50,OUT018,3120.8306655446822
DRH23,OUT018,755.2212175971581
DRJ37,OUT013,2471.721792385438
DRJ24,OUT027,5223.927715851909
FDY16,OUT035,3178.3070710010766
FDQ27,OUT045,1629.3342720408305
FDZ33,OUT045,2417.312623780235
FDF29,OUT045,2079.8300268756757
FDA08,OUT049,2671.5567385907952
FDG31,OUT046,1065.4658265440978
FDE34,OUT019,540.9574106702412
NCR30,OUT027,2003.270269507656
FDV33,OUT035,4178.0052463862185
DRZ24,OUT018,1764.2253107382678
NCL54,OUT035,2853.7932337786833
FDR12,OUT049,2904.4450279446723
NCC54,OUT046,3792.736490702195
DRN59,OUT013,788.6811403733054
FDX50,OUT019,307.0903305953465
FDV31,OUT027,4787.179240137706
NCA29,OUT027,4704.923734385306
FDW60,OUT049,2913.3240413943063
FDX08,OUT017,3193.424148201726
DRD49,OUT013,3892.6121384047574
FDD33,OUT046,3822.8340278691835
FDW35,OUT013,670.8779108159231
FDJ36,OUT017,1683.7355514506166
FDV51,OUT035,2822.6889313514034
FDW36,OUT046,1661.0575763497338
FDH35,OUT046,2608.208657550878
NCS30,OUT027,3119.017818535453
FDN49,OUT017,707.6383739085996
FDL08,OUT018,3448.094654737537
FDI09,OUT013,3848.4170029333873
FDP19,OUT018,1875.7918675132464
FDU21,OUT010,45.47622010464861
NCP41,OUT045,1609.983608997209
FDY10,OUT013,1854.3354528905957
FDP12,OUT018,489.74765359970945
NCN26,OUT049,1897.126050322201
FDK44,OUT013,2882.653194865187
FDC28,OUT049,1666.7973747868828
FDJ41,OUT027,6114.366989510734
NCT29,OUT035,2096.3542710285906
NCH42,OUT019,621.8923017564913
FDU60,OUT018,2411.455011956128
FDS02,OUT045,3091.6151135117784
FDC51,OUT046,2064.8388838088954
FDU03,OUT013,3093.661976833603
FDX39,OUT045,3506.5748035567194
NCY05,OUT010,59.12228069942113
NCL06,OUT027,6086.124604298593
FDD32,OUT035,1293.2239349591873
NCN41,OUT045,2007.870911052526
NCX53,OUT049,2164.716620564306
FDU57,OUT019,373.1768914057981
FDQ23,OUT046,1659.56995426521
FDQ52,OUT045,4030.0414003809515
FDC14,OUT045,668.5985905212021
FDY09,OUT035,2968.9746323984123
FDQ28,OUT045,2409.4305732593966
FDV25,OUT046,3727.9798305149225
FDJ07,OUT035,1984.8515575170234
DRB25,OUT049,1682.7742135903927
FDK52,OUT019,537.2394746060321
FDY52,OUT027,1772.6882230348015
FDB28,OUT046,3101.643806262799
FDT36,OUT035,675.3035522585869
FDV25,OUT017,3777.279819908479
NCN07,OUT027,3260.908329936499
FDC57,OUT017,3172.079650158296
FDQ03,OUT018,3473.2619271348626
FDU23,OUT017,2728.965901894469
NCX41,OUT035,3626.0825053633894
NCD06,OUT035,808.6563974067133
FDW08,OUT045,1587.3358849049398
NCU29,OUT017,2487.004037107262
NCE06,OUT013,2593.6949302401154
FDV52,OUT010,302.1109377574446
FDB02,OUT017,2901.1093243887176
NCR18,OUT045,676.6545555636762
FDK16,OUT049,1554.5130075337934
NCQ29,OUT010,674.9959793025296
FDZ01,OUT019,309.9084231717766
FDW27,OUT035,2627.9536303150016
FDD17,OUT018,3421.307967135588
FDW39,OUT013,2831.267726836118
DRH59,OUT045,1081.4764158849587
FDS52,OUT013,1666.386195366539
FDU40,OUT027,5446.159627474362
NCF54,OUT013,2846.8812323950683
FDH46,OUT045,1605.160785660007
NCP14,OUT049,1687.8386820832309
FDH50,OUT049,3225.663443939773
DRF15,OUT010,362.6876957544206
FDV27,OUT027,2401.6920260125107
NCJ06,OUT049,1992.509966065342
FDN02,OUT018,3233.929739614093
FDQ51,OUT049,795.5007818585614
FDQ07,OUT017,3762.9742048615003
FDS45,OUT049,1689.8120877618112
NCJ06,OUT045,1984.838427723454
FDD36,OUT035,1981.6503662329676
FDY25,OUT045,3099.1644283677865
FDU52,OUT046,2461.3358045007294
DRK47,OUT017,3911.043191078681
NCL30,OUT017,2109.8433681581
FDN22,OUT035,4042.7312684661597
NCF30,OUT027,3277.858404624062
FDK03,OUT035,4171.809129572254
FDT45,OUT017,918.7492960528975
NCC54,OUT027,5913.276439810892
FDP08,OUT018,2829.307604157791
FDU44,OUT046,2636.456923917797
