Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ36,OUT045,3087.1365975880335
NCU05,OUT013,1290.348042694038
FDT39,OUT018,2177.0543823115677
FDK60,OUT017,1527.6624668912552
FDZ25,OUT017,2731.4948338181375
FDG12,OUT046,2048.3427378911188
DRB01,OUT019,520.6417907314257
NCC43,OUT027,5968.259463502504
FDX13,OUT019,709.9176206060029
FDM22,OUT049,878.1407644037905
FDJ03,OUT027,1376.5940357579937
FDU14,OUT018,3703.7995938946597
FDB33,OUT010,417.6380888967211
FDP27,OUT046,3176.5057016952805
FDO38,OUT010,271.49468141590745
FDE28,OUT027,6040.606743677715
FDO27,OUT035,1522.0637908997476
DRL23,OUT027,2670.320666305543
FDS28,OUT046,923.101988519268
FDX24,OUT013,1481.5569510566359
FDZ02,OUT035,1589.1839577983956
FDL46,OUT045,1757.2408777110186
FDS60,OUT027,4910.494350804574
NCO06,OUT017,679.5157940225929
FDO16,OUT035,1437.06678890775
FDC60,OUT049,1377.1528198978317
FDA48,OUT018,3211.107235579116
FDZ36,OUT027,4936.404615028552
FDK27,OUT045,2000.209658145419
FDW23,OUT018,517.740324344467
FDM14,OUT018,1632.161267204273
FDM14,OUT013,1671.4143385049492
FDW60,OUT018,2693.671388001194
FDE21,OUT013,1887.8966361843925
NCM42,OUT035,1724.7099941388483
FDY59,OUT010,321.8774656742982
DRI49,OUT049,1300.7413615029595
FDT28,OUT019,375.15216500167486
FDQ22,OUT018,519.7771060485937
FDR60,OUT049,1306.2477866865104
FDC50,OUT019,338.542170852697
FDV24,OUT013,2460.564706243488
DRF48,OUT010,604.6492023721754
FDQ47,OUT046,678.687863664324
DRN36,OUT049,1546.4442835923603
NCY06,OUT035,2125.9782422825774
FDE52,OUT035,1454.8385925739021
NCB54,OUT045,2012.2757024092004
NCF31,OUT035,2538.557826154168
FDJ08,OUT027,5212.904723688863
NCC07,OUT017,1668.7368777599313
NCD19,OUT027,1682.1846095691606
FDL46,OUT049,1900.5631730637233
FDM20,OUT045,3855.9534543095688
NCI06,OUT010,526.2604429462441
DRM11,OUT035,4186.7929995601435
NCH07,OUT018,2330.999892719215
FDS23,OUT013,2126.1808546200464
FDO49,OUT018,619.9630918552148
FDS35,OUT049,1080.7469029052522
DRK39,OUT045,1323.0043086728263
DRI39,OUT049,945.5938580327341
FDV04,OUT017,2629.4867952375284
NCN14,OUT035,3178.094999016337
FDH08,OUT013,3903.4525716058574
FDS20,OUT046,3167.8777594602343
FDV40,OUT049,1182.4515826996555
FDZ48,OUT010,341.3300857138461
FDS24,OUT027,2472.933147092912
FDK44,OUT049,2912.5393650001192
FDS48,OUT045,2426.820119660449
FDK26,OUT010,574.3462433103998
FDD23,OUT045,3087.1365975880335
NCH54,OUT017,2663.2156664684703
NCP14,OUT010,324.5588328184176
FDM60,OUT010,84.82286067715093
FDV24,OUT017,2476.5379656203827
FDH08,OUT018,3434.031312506697
FDS12,OUT027,3259.5000226840675
FDR39,OUT027,4766.6640594551745
FDP12,OUT027,1083.6879086329204
DRF60,OUT027,5889.546409240621
FDC09,OUT035,1724.7099941388483
FDF50,OUT018,2819.6666583145866
FDG28,OUT035,4066.989930802623
NCE19,OUT017,939.0752478961629
NCM53,OUT010,334.5800169483223
NCN18,OUT049,1839.8693335738556
FDF32,OUT035,3266.573054491447
FDF11,OUT013,3961.1321867104843
DRI59,OUT049,3761.6601637976546
NCG54,OUT035,2760.974430754558
FDM44,OUT046,1674.5358555564449
FDT57,OUT018,3483.3478492560234
FDV24,OUT046,2460.564706243488
FDI50,OUT019,656.6985191654326
FDS09,OUT035,825.1675848650111
NCC31,OUT027,3792.310166494883
FDQ07,OUT019,701.5078372599959
FDC22,OUT017,3183.851018837129
FDZ56,OUT046,2730.916895986516
FDZ40,OUT019,119.86516985857907
FDS46,OUT027,3002.2635805291848
DRD24,OUT045,2095.947878514584
FDV45,OUT017,3183.851018837129
FDL26,OUT045,2395.2122350404857
FDA56,OUT018,1826.9723604256058
FDN27,OUT046,1790.3572906714408
FDM20,OUT049,3948.98791928262
FDO16,OUT017,1394.2379674671947
FDL03,OUT035,3231.0866158769672
FDE58,OUT046,1873.6485117690625
FDI02,OUT027,3021.802224744274
NCC55,OUT019,84.82286067715093
FDR03,OUT018,3198.710890108525
FDB14,OUT017,1495.6042244512898
FDR45,OUT013,3961.1321867104843
NCN07,OUT017,2132.7484920512807
FDM51,OUT019,324.5588328184176
FDT52,OUT027,6008.469059093187
FDL26,OUT046,2472.838510737266
NCZ42,OUT046,3898.641264801276
DRI47,OUT019,380.9127159292882
FDW40,OUT013,2151.714694797678
FDN34,OUT046,2730.916895986516
FDS01,OUT035,3014.5795220181085
NCG55,OUT045,1834.666951501297
FDC11,OUT035,1353.6998329956339
FDX35,OUT018,3350.860550869458
NCB06,OUT046,2613.513535860634
FDR09,OUT019,694.773486158
FDC53,OUT017,1539.728228203058
FDY45,OUT013,4151.081163163896
FDA22,OUT010,445.303840036254
FDE02,OUT035,1522.0637908997476
FDW21,OUT045,1620.5801666967227
FDV34,OUT046,1190.5631735343813
FDS59,OUT049,1669.8369865944799
NCW17,OUT017,2082.283063614853
NCK54,OUT046,1940.8975210028627
FDG17,OUT019,688.7813096762358
FDG35,OUT017,2810.851234572889
FDD08,OUT010,56.41712601218611
NCO07,OUT017,3580.929693933044
FDJ10,OUT010,373.748634040462
FDW36,OUT017,1681.881172698293
FDW21,OUT010,369.2564540819756
FDY19,OUT017,1897.3525087777077
DRE03,OUT013,788.3905737050725
NCC55,OUT049,693.7436532669054
FDH52,OUT010,175.20620645997425
FDO09,OUT017,4126.566690930122
FDU43,OUT045,3778.0985799752625
FDX09,OUT010,442.54293452551025
FDH40,OUT019,281.14179216949776
FDW58,OUT017,1680.8702110982645
FDC47,OUT017,3809.142887057659
NCR41,OUT035,1570.4912883318104
DRG49,OUT035,4035.939922186614
FDC52,OUT027,3808.2686038255115
FDY13,OUT046,1183.936265379599
FDY35,OUT013,696.5142587960863
FDI35,OUT017,3189.611569764742
NCU18,OUT049,2155.64376807076
FDY33,OUT018,2343.1332260575477
FDC15,OUT027,4013.90760283475
FDU01,OUT049,3120.7279106440647
NCU42,OUT046,2727.795378935021
NCV29,OUT018,2688.164962817643
NCY30,OUT017,3160.8892065736945
FDQ46,OUT049,1830.9872655947468
FDG58,OUT027,3802.5080528978983
FDK33,OUT017,3586.0155468767025
NCD07,OUT045,1826.9710102299475
NCX29,OUT027,3805.6295699493935
NCT42,OUT013,2466.465728326546
DRN59,OUT035,842.6252991273235
FDI44,OUT035,1327.2487096883442
FDA45,OUT049,2727.6190077146366
FDP31,OUT045,887.9373314493256
FDY01,OUT046,1887.6425104403302
FDT09,OUT018,1875.0008883106627
DRH03,OUT027,2595.5217634044698
FDA36,OUT018,2823.0198715068846
NCF31,OUT017,2483.3053449306094
FDG14,OUT049,2483.39449216513
FDG28,OUT027,6046.145975863978
FDU14,OUT049,4077.58071928649
FDY47,OUT019,338.53976105960487
FDI56,OUT049,1413.617293030569
DRD01,OUT013,909.0083657106866
FDM22,OUT046,934.8871954296728
FDH33,OUT013,696.8623852240146
DRZ24,OUT013,1875.3687059465526
NCQ38,OUT046,1659.281005166616
FDO16,OUT027,2257.89890385877
FDU07,OUT027,3790.374719559565
NCB07,OUT013,3080.8385079738273
FDU48,OUT045,2056.114222690848
NCM43,OUT045,2582.8476485734354
FDR31,OUT010,281.08247091977495
DRK49,OUT018,519.7771060485937
NCI30,OUT010,563.2845924303984
DRD60,OUT017,2976.349101262688
NCG19,OUT046,3731.9260634031207
FDH12,OUT035,1696.9196078454668
FDM32,OUT035,1533.8416450905063
FDM27,OUT035,2466.492072291993
NCU53,OUT027,3941.476890547502
NCQ18,OUT046,1607.7487454500485
FDS10,OUT013,2876.765883194513
FDB33,OUT027,4066.823515677348
FDI12,OUT013,1363.6570070138039
NCW42,OUT013,3707.207128466841
NCC06,OUT018,1804.8737781522939
FDW02,OUT017,2103.0651830428797
NCD43,OUT017,1687.387597881844
FDM57,OUT018,1182.303548927085
FDA58,OUT017,3857.2318584387876
FDK56,OUT046,3162.8753634001755
FDP52,OUT045,3726.1795157982488
FDW20,OUT018,1813.6875943317996
FDS52,OUT049,1669.8369865944799
NCT29,OUT018,1753.1928966386026
NCL54,OUT013,2838.799261894227
FDC05,OUT045,3087.1365975880335
FDF34,OUT035,3244.8640509883007
FDP03,OUT027,3051.3523040243467
FDD32,OUT010,281.14179216949776
FDZ10,OUT045,2026.66419557186
FDZ40,OUT035,989.5570855719968
FDD51,OUT018,524.4975560625804
NCY30,OUT019,457.83191291498287
FDP58,OUT017,3523.6127207684763
FDV49,OUT017,4294.8199899402125
FDY24,OUT019,157.8243403883488
NCO55,OUT017,1675.2542645435108
FDR13,OUT017,1897.2429874065049
FDS51,OUT017,1013.3884042753024
FDP26,OUT045,1605.3443392832833
NCB54,OUT027,3250.3275809078496
FDF32,OUT017,3167.9365529380134
FDN31,OUT018,2817.259320579271
DRM48,OUT017,686.0331808061724
FDN20,OUT049,2668.14492404501
DRL01,OUT046,3783.81225436967
FDV56,OUT049,1676.4638947492622
DRH13,OUT027,2676.8380530891227
FDA03,OUT017,2470.020578836803
FDF47,OUT027,5808.217092459653
FDX32,OUT046,2472.838510737266
FDX57,OUT049,1541.4418875323015
NCA30,OUT045,2995.0949500415677
FDO49,OUT013,790.0644442758328
FDL04,OUT019,311.38974447849216
DRM48,OUT035,661.741835348079
FDR16,OUT013,3507.639461391582
NCC19,OUT018,2815.8390035278985
NCE42,OUT045,3650.828774207032
FDY24,OUT017,942.2453139977997
FDH19,OUT049,2822.7437055125993
FDJ46,OUT013,2864.8638341047113
FDN45,OUT010,538.5665784912012
FDY08,OUT035,2120.336642163856
FDZ37,OUT035,1403.1382920277254
NCT30,OUT045,770.6928312086324
DRY23,OUT018,531.2649353728074
NCZ30,OUT018,1832.4787856091566
FDC44,OUT018,1694.8627490846698
FDB45,OUT035,1633.9380279361233
FDY04,OUT013,2631.9875567017475
FDM27,OUT046,2849.6101579230226
FDZ43,OUT017,3976.5752523535843
FDT39,OUT019,380.9127159292882
NCC06,OUT019,352.188621669322
FDL15,OUT027,3805.6295699493935
FDL57,OUT017,4193.313562351968
FDU08,OUT046,1535.8883021644965
FDK40,OUT017,4220.53730777598
FDQ12,OUT010,686.7516379164451
FDS48,OUT017,2482.298516547996
FDP09,OUT045,3367.6626181788743
FDW21,OUT049,1619.4392856261054
FDY25,OUT035,3026.5991864261878
DRE13,OUT017,1372.375231898973
FDV43,OUT019,84.82286067715093
FDD22,OUT045,1768.4625536104634
FDM46,OUT019,327.10258386155755
NCO30,OUT010,450.27516001168783
FDM25,OUT046,2871.631213414938
NCN41,OUT049,2053.2786395468147
FDU24,OUT045,1451.5592070384616
FDZ50,OUT046,3167.8777594602343
FDP45,OUT013,4122.812031768507
NCM54,OUT045,2012.2757024092004
FDW10,OUT019,321.1467005318841
FDP20,OUT017,2082.138459241993
FDK32,OUT046,2472.838510737266
FDN52,OUT049,1368.5439006391746
FDM58,OUT045,1782.851046773123
FDZ46,OUT027,3021.802224744274
NCA18,OUT018,1688.105517366556
FDD35,OUT046,2048.3427378911188
NCK31,OUT035,858.47983079881
FDI40,OUT027,2676.8380530891227
FDT50,OUT019,331.80958790287133
NCT06,OUT046,2649.881440967694
FDT31,OUT035,3235.5823674368876
FDT45,OUT049,878.6447935272823
FDT13,OUT045,3092.8971485156467
FDO50,OUT045,1374.704609219003
NCU18,OUT010,365.09984795076815
NCR54,OUT049,3219.0294235360693
NCO18,OUT018,2640.218010930137
FDU09,OUT045,908.3969941366015
FDT13,OUT018,2823.0198715068846
FDE09,OUT046,1820.6854099109453
NCK53,OUT019,324.5588328184176
FDG45,OUT049,3571.1546802492267
DRH15,OUT035,709.7476389073103
FDO21,OUT019,655.5401169850635
FDD14,OUT027,5228.159574078692
FDC09,OUT046,1659.281005166616
FDH45,OUT027,1103.429953438976
FDV32,OUT046,1063.098549604605
FDG12,OUT035,1939.9313376916157
FDS32,OUT013,2129.919527612748
NCL55,OUT018,3554.901773697803
DRE01,OUT035,3953.6524635658966
DRE15,OUT049,1292.3986334327442
NCL42,OUT045,3665.8398810628373
FDP31,OUT013,936.9967695542774
FDN33,OUT018,1333.6518800233223
FDZ59,OUT046,2647.242407091576
FDE45,OUT010,481.97029895283
FDJ07,OUT013,1893.4030613679433
FDQ45,OUT018,2807.105405607769
FDM33,OUT027,5510.896829454697
FDO15,OUT010,232.5112904641315
FDM46,OUT013,1508.8775627582675
FDR03,OUT045,3435.471779901293
FDY49,OUT018,2425.7800914187337
FDQ60,OUT045,1835.6737798839106
FDW10,OUT049,2747.117068328499
FDO51,OUT049,701.0150617006242
FDJ40,OUT018,1477.3837706147258
FDS20,OUT018,2817.259320579271
FDU45,OUT013,1861.897170940368
FDV02,OUT035,2793.260568607861
FDN09,OUT046,3913.58619288099
NCM55,OUT027,5204.586703763931
FDN23,OUT018,2183.4271647222877
FDY31,OUT010,333.7068404867121
FDW03,OUT010,369.56774492807426
FDD14,OUT046,3074.251297497541
FDV23,OUT017,2088.655846025573
DRI03,OUT045,2739.5940470511646
FDN13,OUT035,1562.753191794225
FDF45,OUT027,1756.862385479636
FDU46,OUT035,1421.8309614943105
FDB57,OUT049,3675.632165256252
FDV12,OUT049,1626.9326691129588
FDQ58,OUT013,2466.3252571711014
NCA18,OUT017,1898.109344633674
FDH52,OUT049,1006.0516819122172
FDM24,OUT018,2171.15336022851
NCP43,OUT027,4738.25940534294
NCO18,OUT019,532.0545421207091
FDM32,OUT017,1405.4923843497675
NCL07,OUT017,688.0699625102991
FDK03,OUT013,4154.728397611685
FDP59,OUT017,1584.4822983407857
FDQ24,OUT049,4138.936895736031
FDQ16,OUT018,1465.3599586475955
FDU44,OUT013,2606.886627705852
FDH28,OUT010,84.82286067715093
FDV28,OUT019,46.49931422275933
FDM22,OUT045,904.9273506571775
FDR56,OUT046,3167.8777594602343
FDV39,OUT049,3204.037640729419
FDU37,OUT019,271.49468141590745
FDQ11,OUT010,831.947386056877
FDX02,OUT045,3673.7772177360466
NCS42,OUT018,1314.6208438114309
FDY57,OUT027,2585.882859569395
FDB21,OUT049,3897.01006801693
FDE28,OUT017,3846.8198038284504
FDQ55,OUT017,1909.376320744838
FDA48,OUT049,3738.9468767205485
FDZ19,OUT045,2816.7307543590127
NCC43,OUT045,3875.6946737685103
NCV18,OUT046,1356.4019725220783
NCA42,OUT018,2312.1832916239855
FDY45,OUT046,4056.170305111054
NCC30,OUT045,2862.6126195454544
FDM57,OUT013,1351.5236736754707
FDL09,OUT010,384.36016806114867
FDB09,OUT027,3217.6418062473545
FDT44,OUT035,1914.158453404478
NCT06,OUT027,4096.016933483968
FDX26,OUT049,3235.6346853144732
FDK32,OUT013,2472.838510737266
DRA12,OUT046,2150.7078664150645
FDO46,OUT010,526.402341659039
FDE52,OUT013,1339.457912363668
NCH42,OUT045,3772.56981229532
FDV08,OUT035,756.9485259114683
FDB47,OUT018,3203.8624090199683
FDC28,OUT010,341.3300857138461
FDD22,OUT046,1882.1360852567793
FDS07,OUT027,3007.125505433799
DRI13,OUT045,3446.3838497403494
FDG32,OUT018,3325.170847985604
FDU14,OUT017,4132.599818369045
FDD28,OUT019,119.86516985857907
NCP41,OUT017,1675.2542645435108
FDS08,OUT049,2888.138250199794
FDX47,OUT045,2557.74671957754
FDC53,OUT019,324.5588328184176
FDQ19,OUT035,4072.750481730236
FDL14,OUT045,2401.1132571235435
FDM33,OUT019,621.9147600689007
FDA51,OUT045,1841.1802050674614
FDZ27,OUT018,603.0978865600981
FDT04,OUT046,691.6982767840155
DRC13,OUT049,2058.8987193189832
FDR16,OUT027,5236.869219012931
FDQ03,OUT027,6029.682019250689
FDE38,OUT035,2787.75414342431
DRH23,OUT027,1699.3109820908305
FDT11,OUT019,574.3462433103998
FDD09,OUT035,3031.6015824862466
FDR40,OUT045,1350.3249203744579
FDX07,OUT017,3170.8317385933497
FDR07,OUT035,1470.621605302289
FDA51,OUT017,1903.6157698172249
FDT59,OUT019,674.821061286353
FDF20,OUT017,3182.98466160996
FDR13,OUT045,1834.8074226567414
FDY26,OUT049,3465.586669633721
FDW04,OUT017,2133.3648567518026
FDK52,OUT017,3865.534669761839
FDN60,OUT049,2648.915262262264
FDM09,OUT019,465.9413171345322
FDP46,OUT049,1349.8512311725895
FDB50,OUT019,278.2272643657331
NCQ29,OUT049,4016.8055526650505
FDP16,OUT027,5947.778473007975
FDX33,OUT018,2343.1332260575477
FDP07,OUT010,494.1408562027934
FDN22,OUT046,3892.2948137008234
FDF39,OUT049,4138.202197156178
FDS21,OUT017,994.7376841533899
NCM42,OUT013,1665.9079133213984
FDK50,OUT019,414.0405245234961
DRF13,OUT027,3808.2686038255115
FDH35,OUT018,2338.780754550142
FDP60,OUT018,1397.6815185508424
DRJ49,OUT027,3260.950056740077
NCT42,OUT019,375.15216500167486
FDE38,OUT049,2751.930129225487
FDI04,OUT049,3196.6525777070824
NCH54,OUT045,2567.241019039755
FDT56,OUT049,936.7981091901229
DRD15,OUT018,3428.270761579084
FDV58,OUT013,2867.055341166286
FDP21,OUT049,3202.4131286346956
FDH05,OUT013,3910.884839325772
FDR10,OUT027,4090.5105083004173
NCP06,OUT045,2339.75927525251
FDF33,OUT049,1676.9679238727542
DRK37,OUT013,3182.2662526228937
DRH49,OUT045,1343.8075335908784
FDT58,OUT013,2716.5284028238566
FDD41,OUT018,1477.3837706147258
FDP40,OUT018,1635.3036281104157
FDM51,OUT027,2688.971386427456
FDO45,OUT010,281.14179216949776
FDW33,OUT010,324.5588328184176
FDY24,OUT045,900.1025142705017
FDB10,OUT010,477.3597603812612
FDM40,OUT035,2161.326693683033
NCI06,OUT017,2949.0167141005786
FDW12,OUT019,281.08247091977495
FDX48,OUT027,3800.9381087299294
NCW05,OUT027,2676.947574460325
FDX27,OUT017,1521.1450801076758
DRM37,OUT045,3087.1365975880335
FDA38,OUT045,3718.182314606518
FDR36,OUT046,698.4656560942425
FDZ45,OUT046,3211.261779790109
FDG05,OUT017,2611.807346088245
FDK28,OUT013,4157.017940358884
FDV47,OUT045,1347.2034033229622
FDN21,OUT045,2523.8188437956946
FDP20,OUT027,3256.3785056325723
FDI35,OUT045,3092.8971485156467
DRY23,OUT013,684.7290518856815
FDA56,OUT017,2071.083376578241
FDB09,OUT013,2057.97750850878
NCO26,OUT027,3008.890488683967
FDQ49,OUT018,2245.5175216656953
FDI52,OUT027,3208.0029024122796
FDZ44,OUT027,3023.2789818466263
FDZ09,OUT018,2362.7277298698923
FDY03,OUT049,1886.0651585298608
NCG42,OUT017,2132.608020895836
DRI13,OUT027,5440.084325106897
FDQ32,OUT013,2060.549253310345
FDW16,OUT035,1478.0270136004078
FDU27,OUT046,785.9865826844299
FDR28,OUT010,414.0405245234961
FDQ49,OUT010,382.488949615599
FDS37,OUT046,1887.8966361843925
FDW26,OUT018,3190.657779491005
FDX12,OUT018,3494.298516675326
NCP06,OUT013,2466.5752496977484
FDW45,OUT010,333.7068404867121
NCN30,OUT049,1540.9378584088095
FDN24,OUT049,881.6104078832145
NCL41,OUT027,1071.5545752945873
FDR02,OUT019,341.09740373190175
FDD09,OUT010,546.9659219535715
FDS33,OUT010,315.1949868209551
FDU22,OUT045,1915.2994561827131
FDI53,OUT013,2644.1208900400807
DRH01,OUT049,2859.735567432261
FDX32,OUT013,2157.221119981229
NCP30,OUT018,513.2597192650143
FDB60,OUT045,3086.2702403608646
FDB14,OUT049,1509.7946403510562
NCP02,OUT035,989.5570855719968
FDJ10,OUT017,2142.154113996941
FDG34,OUT046,1829.3133521459918
NCB18,OUT017,1365.8578451153935
FDM16,OUT049,1201.5846186802462
FDW25,OUT018,1197.5393763405245
FDB35,OUT010,295.51461549029744
DRN11,OUT013,2157.221119981229
FDF41,OUT019,619.1515388648356
FDH16,OUT045,1341.6969781394114
NCQ50,OUT018,3143.9487765050662
DRH23,OUT018,762.5281759526148
DRJ37,OUT013,2472.838510737266
DRJ24,OUT027,5228.159574078692
FDY16,OUT035,3188.0375310359923
FDQ27,OUT045,1669.960945241737
FDZ33,OUT045,2417.9380516813408
FDF29,OUT045,2075.0190685568227
FDA08,OUT049,2679.522616441711
FDG31,OUT046,1074.8837565150097
FDE34,OUT019,545.3364403271833
NCR30,OUT027,2018.848434300006
FDV33,OUT035,4126.893395415383
DRZ24,OUT018,1769.712546396124
NCL54,OUT035,2886.5579584718644
FDR12,OUT049,2906.1665825893992
NCC54,OUT046,3794.842213529452
DRN59,OUT013,793.1859613273285
FDX50,OUT019,334.8126989302666
FDV31,OUT027,4761.842851100667
NCA29,OUT027,4691.158342886484
FDW60,OUT049,2909.4808220972454
FDX08,OUT017,3182.98466160996
DRD49,OUT013,3899.716662730444
FDD33,OUT046,3819.9344746124993
FDW35,OUT013,681.2594084062575
FDJ36,OUT017,1681.881172698293
FDV51,OUT035,2793.514694351923
FDW36,OUT046,1659.281005166616
FDH35,OUT046,2603.8202318475155
NCS30,OUT027,3096.1505681685276
FDN49,OUT017,714.4389154711373
FDL08,OUT018,3476.1129012037036
FDI09,OUT013,3803.854658026679
FDP19,OUT018,1875.9975691011634
FDU21,OUT010,56.41712601218611
NCP41,OUT045,1612.8186997937473
FDY10,OUT013,1840.881769622926
FDP12,OUT018,491.3713713836286
NCN26,OUT049,1891.6852383020296
FDK44,OUT013,2877.137638598489
FDC28,OUT049,1662.3626260840158
FDJ41,OUT027,5956.175142322884
NCT29,OUT035,2108.1516470911833
NCH42,OUT019,659.444718643424
FDU60,OUT018,2406.365009218438
FDS02,OUT045,3071.222131688918
FDC51,OUT046,2060.6165423848975
FDU03,OUT013,3095.783436053541
FDX39,OUT045,3440.6232988127363
NCY05,OUT010,56.41712601218611
NCL06,OUT027,6095.228924335326
FDD32,OUT035,1358.524173918016
NCN41,OUT045,1987.8221990630236
NCX53,OUT049,2162.017869493068
FDU57,OUT019,375.15216500167486
FDQ23,OUT046,1659.281005166616
FDQ52,OUT045,4020.8423974381735
FDC14,OUT045,673.6641100773696
FDY09,OUT035,2939.7984111125174
FDQ28,OUT045,2401.9796143507124
FDV25,OUT046,3731.409956307468
FDJ07,OUT035,1952.2051421853932
DRB25,OUT049,1669.8369865944799
FDK52,OUT019,560.7325065012639
FDY52,OUT027,1765.9980009930177
FDB28,OUT046,3167.8777594602343
FDT36,OUT035,654.9744560378521
FDV25,OUT017,3800.1595667076754
NCN07,OUT027,3264.8255954417114
FDC57,OUT017,3163.446675571013
FDQ03,OUT018,3463.862299035055
FDU23,OUT017,2731.4948338181375
NCX41,OUT035,3569.628389021956
NCD06,OUT035,825.1675848650111
FDW08,OUT045,1605.3443392832833
NCU29,OUT017,2482.4389877034405
NCE06,OUT013,2622.14147809568
FDV52,OUT010,325.9495356208743
FDB02,OUT017,2890.0523550725097
NCR18,OUT045,679.1705352609204
FDK16,OUT049,1549.565800643856
NCQ29,OUT010,674.1786283811476
FDZ01,OUT019,324.5588328184176
FDW27,OUT035,2623.125534745989
FDD17,OUT018,3450.821482618324
FDW39,OUT013,2839.7626202157508
DRH59,OUT045,1089.0402760042577
FDS52,OUT013,1674.5358555564449
FDU40,OUT027,5479.454905172146
NCF54,OUT013,2855.3557735847335
FDH46,OUT045,1619.4456079485296
NCP14,OUT049,1676.4638947492622
FDH50,OUT049,3327.245236335226
DRF15,OUT010,368.6347782180954
FDV27,OUT027,2410.333022050603
NCJ06,OUT049,1991.1297989862403
FDN02,OUT018,3203.8624090199683
FDQ51,OUT049,789.3382382721875
FDQ07,OUT017,3733.658216391007
FDS45,OUT049,1714.8458987041363
NCJ06,OUT045,1987.0653632070573
FDD36,OUT035,1946.6987170018424
FDY25,OUT045,3076.9826826165313
FDU52,OUT046,2462.3864985901887
DRK47,OUT017,3945.8134551898406
NCL30,OUT017,2088.655846025573
FDN22,OUT035,3960.8125881282876
NCF30,OUT027,3259.5000226840675
FDK03,OUT035,4201.885004982512
FDT45,OUT017,923.5398431049358
NCC54,OUT027,5901.128817063131
FDP08,OUT018,2817.006496496279
FDU44,OUT046,2631.9875567017475
