Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCW42,OUT045,3420.0
NCX06,OUT049,2948.0
FDC37,OUT027,3208.0
FDZ14,OUT018,1696.0
DRG49,OUT049,3956.0
NCG06,OUT045,3966.0
DRC36,OUT045,2736.0
FDV21,OUT019,80.0
FDB53,OUT046,2340.0
DRP47,OUT019,2052.0
FDA14,OUT013,2306.0
DRC24,OUT035,2586.0
FDW21,OUT018,1416.0
NCH29,OUT046,1552.0
FDU58,OUT013,3084.0
FDY27,OUT017,2892.0
FDV56,OUT035,1964.0
FDT59,OUT046,3652.0
FDB23,OUT046,3620.0
FDR49,OUT045,690.0
FDB03,OUT010,1888.0
FDN39,OUT045,2644.0
FDX02,OUT027,4940.0
FDQ16,OUT027,3200.0
FDU35,OUT018,1330.0
NCT29,OUT013,1972.0
FDZ27,OUT046,768.0
FDN57,OUT017,2356.0
FDA03,OUT018,2056.0
FDZ36,OUT045,2926.0
NCU05,OUT013,1336.0
FDT39,OUT018,2202.0
FDK60,OUT017,1712.0
FDZ25,OUT017,2854.0
FDG12,OUT046,2012.0
DRB01,OUT019,1110.0
NCC43,OUT027,5380.0
FDX13,OUT019,2026.0
FDM22,OUT049,1028.0
FDJ03,OUT027,2268.0
FDU14,OUT018,3654.0
FDB33,OUT010,642.0
FDP27,OUT046,3000.0
FDO38,OUT010,-670.0
FDE28,OUT027,5144.0
FDO27,OUT035,1702.0
DRL23,OUT027,3188.0
FDS28,OUT046,960.0
FDX24,OUT013,1550.0
FDZ02,OUT035,1714.0
FDL46,OUT045,1818.0
FDS60,OUT027,4304.0
NCO06,OUT017,644.0
FDO16,OUT035,1542.0
FDC60,OUT049,1540.0
FDA48,OUT018,3198.0
FDZ36,OUT027,4484.0
FDK27,OUT045,1890.0
FDW23,OUT018,388.0
FDM14,OUT018,1518.0
FDM14,OUT013,1796.0
FDW60,OUT018,2614.0
FDE21,OUT013,1920.0
NCM42,OUT035,1898.0
FDY59,OUT010,-380.0
DRI49,OUT049,1376.0
FDT28,OUT019,504.0
FDQ22,OUT018,416.0
FDR60,OUT049,1324.0
FDC50,OUT019,-392.0
FDV24,OUT013,2442.0
DRF48,OUT010,1108.0
FDQ47,OUT046,632.0
DRN36,OUT049,1664.0
NCY06,OUT035,2186.0
FDE52,OUT035,1606.0
NCB54,OUT045,1950.0
NCF31,OUT035,2562.0
FDJ08,OUT027,4452.0
NCC07,OUT017,1806.0
NCD19,OUT027,2340.0
FDL46,OUT049,2032.0
FDM20,OUT045,3832.0
NCI06,OUT010,932.0
DRM11,OUT035,4232.0
NCH07,OUT018,2220.0
FDS23,OUT013,2086.0
FDO49,OUT018,606.0
FDS35,OUT049,1156.0
DRK39,OUT045,1270.0
DRI39,OUT049,1040.0
FDV04,OUT017,2640.0
NCN14,OUT035,3014.0
FDH08,OUT013,3706.0
FDS20,OUT046,2900.0
FDV40,OUT049,1340.0
FDZ48,OUT010,-144.0
FDS24,OUT027,2920.0
FDK44,OUT049,2848.0
FDS48,OUT045,2362.0
FDK26,OUT010,1110.0
FDD23,OUT045,2976.0
NCH54,OUT017,2652.0
NCP14,OUT010,-248.0
FDM60,OUT010,-1194.0
FDV24,OUT017,2506.0
FDH08,OUT018,3364.0
FDS12,OUT027,3464.0
FDR39,OUT027,4316.0
FDP12,OUT027,2132.0
DRF60,OUT027,5184.0
FDC09,OUT035,1862.0
FDF50,OUT018,2858.0
FDG28,OUT035,4050.0
NCE19,OUT017,998.0
NCM53,OUT010,-194.0
NCN18,OUT049,1884.0
FDF32,OUT035,3302.0
FDF11,OUT013,3878.0
DRI59,OUT049,3652.0
NCG54,OUT035,2816.0
FDM44,OUT046,1640.0
FDT57,OUT018,3478.0
FDV24,OUT046,2388.0
FDI50,OUT019,1756.0
FDS09,OUT035,1044.0
NCC31,OUT027,3908.0
FDQ07,OUT019,1588.0
FDC22,OUT017,3172.0
FDZ56,OUT046,2700.0
FDZ40,OUT019,-996.0
FDS46,OUT027,3404.0
DRD24,OUT045,2184.0
FDV45,OUT017,3116.0
FDL26,OUT045,2414.0
FDA56,OUT018,1722.0
FDN27,OUT046,1896.0
FDM20,OUT049,3972.0
FDO16,OUT017,1472.0
FDL03,OUT035,3306.0
FDE58,OUT046,1872.0
FDI02,OUT027,3288.0
NCC55,OUT019,-1270.0
FDR03,OUT018,3050.0
FDB14,OUT017,1638.0
FDR45,OUT013,3854.0
NCN07,OUT017,2176.0
FDM51,OUT019,-194.0
FDT52,OUT027,5372.0
FDL26,OUT046,2448.0
NCZ42,OUT046,3760.0
DRI47,OUT019,432.0
FDW40,OUT013,2322.0
FDN34,OUT046,2752.0
FDS01,OUT035,2998.0
NCG55,OUT045,1784.0
FDC11,OUT035,1544.0
FDX35,OUT018,3348.0
NCB06,OUT046,2516.0
FDR09,OUT019,2188.0
FDC53,OUT017,1694.0
FDY45,OUT013,4092.0
FDA22,OUT010,750.0
FDE02,OUT035,1674.0
FDW21,OUT045,1624.0
FDV34,OUT046,1256.0
FDS59,OUT049,1904.0
NCW17,OUT017,2148.0
NCK54,OUT046,1856.0
FDG17,OUT019,2010.0
FDG35,OUT017,2924.0
FDD08,OUT010,-1252.0
NCO07,OUT017,3444.0
FDJ10,OUT010,380.0
FDW36,OUT017,1788.0
FDW21,OUT010,-202.0
FDY19,OUT017,2012.0
DRE03,OUT013,830.0
NCC55,OUT049,724.0
FDH52,OUT010,-814.0
FDO09,OUT017,4308.0
FDU43,OUT045,3764.0
FDX09,OUT010,864.0
FDH40,OUT019,-520.0
FDW58,OUT017,1810.0
FDC47,OUT017,3686.0
NCR41,OUT035,1666.0
DRG49,OUT035,4006.0
FDC52,OUT027,3896.0
FDY13,OUT046,1224.0
FDY35,OUT013,840.0
FDI35,OUT017,3002.0
NCU18,OUT049,2332.0
FDY33,OUT018,2288.0
FDC15,OUT027,3884.0
FDU01,OUT049,3120.0
NCU42,OUT046,2680.0
NCV29,OUT018,2540.0
NCY30,OUT017,3000.0
FDQ46,OUT049,1884.0
FDG58,OUT027,3940.0
FDK33,OUT017,3502.0
NCD07,OUT045,1768.0
NCX29,OUT027,3728.0
NCT42,OUT013,2392.0
DRN59,OUT035,912.0
FDI44,OUT035,1426.0
FDA45,OUT049,2896.0
FDP31,OUT045,1030.0
FDY01,OUT046,1852.0
FDT09,OUT018,1916.0
DRH03,OUT027,3004.0
FDA36,OUT018,2712.0
NCF31,OUT017,2534.0
FDG14,OUT049,2556.0
FDG28,OUT027,5380.0
FDU14,OUT049,4008.0
FDY47,OUT019,240.0
FDI56,OUT049,1552.0
DRD01,OUT013,1010.0
FDM22,OUT046,976.0
FDH33,OUT013,734.0
DRZ24,OUT013,1922.0
NCQ38,OUT046,1680.0
FDO16,OUT027,2836.0
FDU07,OUT027,3836.0
NCB07,OUT013,3092.0
FDU48,OUT045,2054.0
NCM43,OUT045,2554.0
FDR31,OUT010,440.0
DRK49,OUT018,428.0
NCI30,OUT010,1926.0
DRD60,OUT017,2984.0
NCG19,OUT046,3660.0
FDH12,OUT035,1838.0
FDM32,OUT035,1648.0
FDM27,OUT035,2650.0
NCU53,OUT027,4096.0
NCQ18,OUT046,1548.0
FDS10,OUT013,2890.0
FDB33,OUT027,3980.0
FDI12,OUT013,1464.0
NCW42,OUT013,3516.0
NCC06,OUT018,1778.0
FDW02,OUT017,2128.0
NCD43,OUT017,1780.0
FDM57,OUT018,1120.0
FDA58,OUT017,3838.0
FDK56,OUT046,2912.0
FDP52,OUT045,3662.0
FDW20,OUT018,1730.0
FDS52,OUT049,1736.0
NCT29,OUT018,1628.0
NCL54,OUT013,2808.0
FDC05,OUT045,3112.0
FDF34,OUT035,3330.0
FDP03,OUT027,3496.0
FDD32,OUT010,-508.0
FDZ10,OUT045,2006.0
FDZ40,OUT035,1060.0
FDD51,OUT018,404.0
NCY30,OUT019,942.0
FDP58,OUT017,3534.0
FDV49,OUT017,4292.0
FDY24,OUT019,-1008.0
NCO55,OUT017,1802.0
FDR13,OUT017,2036.0
FDS51,OUT017,1142.0
FDP26,OUT045,1550.0
NCB54,OUT027,3504.0
FDF32,OUT017,3230.0
FDN31,OUT018,2728.0
DRM48,OUT017,704.0
FDN20,OUT049,2796.0
DRL01,OUT046,3740.0
FDV56,OUT049,1880.0
DRH13,OUT027,3196.0
FDA03,OUT017,2432.0
FDF47,OUT027,4984.0
FDX32,OUT046,2360.0
FDX57,OUT049,1704.0
NCA30,OUT045,2912.0
FDO49,OUT013,916.0
FDL04,OUT019,-230.0
DRM48,OUT035,764.0
FDR16,OUT013,3428.0
NCC19,OUT018,2750.0
NCE42,OUT045,3648.0
FDY24,OUT017,1042.0
FDH19,OUT049,2892.0
FDJ46,OUT013,2798.0
FDN45,OUT010,1616.0
FDY08,OUT035,2396.0
FDZ37,OUT035,1612.0
NCT30,OUT045,702.0
DRY23,OUT018,460.0
NCZ30,OUT018,1670.0
FDC44,OUT018,1518.0
FDB45,OUT035,1850.0
FDY04,OUT013,2686.0
FDM27,OUT046,2596.0
FDZ43,OUT017,3964.0
FDT39,OUT019,570.0
NCC06,OUT019,120.0
FDL15,OUT027,3908.0
FDL57,OUT017,4216.0
FDU08,OUT046,1600.0
FDK40,OUT017,4284.0
FDQ12,OUT010,1722.0
FDS48,OUT017,2530.0
FDP09,OUT045,3304.0
FDW21,OUT049,1756.0
FDY25,OUT035,3034.0
DRE13,OUT017,1500.0
FDV43,OUT019,-1190.0
FDD22,OUT045,1722.0
FDM46,OUT019,-420.0
NCO30,OUT010,1018.0
FDM25,OUT046,2800.0
NCN41,OUT049,2044.0
FDU24,OUT045,1464.0
FDZ50,OUT046,2900.0
FDP45,OUT013,4062.0
NCM54,OUT045,1936.0
FDW10,OUT019,874.0
FDP20,OUT017,2162.0
FDK32,OUT046,2448.0
FDN52,OUT049,1540.0
FDM58,OUT045,1794.0
FDZ46,OUT027,3236.0
NCA18,OUT018,1590.0
FDD35,OUT046,1960.0
NCK31,OUT035,966.0
FDI40,OUT027,3104.0
FDT50,OUT019,-350.0
NCT06,OUT046,2600.0
FDT31,OUT035,3148.0
FDT45,OUT049,980.0
FDT13,OUT045,2918.0
FDO50,OUT045,1404.0
NCU18,OUT010,312.0
NCR54,OUT049,3156.0
NCO18,OUT018,2550.0
FDU09,OUT045,914.0
FDT13,OUT018,2720.0
FDE09,OUT046,1812.0
NCK53,OUT019,-286.0
FDG45,OUT049,3500.0
DRH15,OUT035,884.0
FDO21,OUT019,1710.0
FDD14,OUT027,4348.0
FDC09,OUT046,1704.0
FDH45,OUT027,2220.0
FDV32,OUT046,1056.0
FDG12,OUT035,2120.0
FDS32,OUT013,2330.0
NCL55,OUT018,3668.0
DRE01,OUT035,3954.0
DRE15,OUT049,1356.0
NCL42,OUT045,3818.0
FDP31,OUT013,1104.0
FDN33,OUT018,1268.0
FDZ59,OUT046,2648.0
FDE45,OUT010,928.0
FDJ07,OUT013,1954.0
FDQ45,OUT018,2716.0
FDM33,OUT027,4916.0
FDO15,OUT010,-606.0
FDM46,OUT013,1506.0
FDR03,OUT045,3254.0
FDY49,OUT018,2438.0
FDQ60,OUT045,1872.0
FDW10,OUT049,2920.0
FDO51,OUT049,896.0
FDJ40,OUT018,1530.0
FDS20,OUT018,2628.0
FDU45,OUT013,1898.0
FDV02,OUT035,2798.0
FDN09,OUT046,3828.0
NCM55,OUT027,4392.0
FDN23,OUT018,2078.0
FDY31,OUT010,412.0
FDW03,OUT010,-136.0
FDD14,OUT046,2872.0
FDV23,OUT017,2108.0
DRI03,OUT045,2730.0
FDN13,OUT035,1726.0
FDF45,OUT027,2504.0
FDU46,OUT035,1630.0
FDB57,OUT049,3672.0
FDV12,OUT049,1776.0
FDQ58,OUT013,2460.0
NCA18,OUT017,1950.0
FDH52,OUT049,1180.0
FDM24,OUT018,2162.0
NCP43,OUT027,4320.0
NCO18,OUT019,894.0
FDM32,OUT017,1598.0
NCL07,OUT017,744.0
FDK03,OUT013,4028.0
FDP59,OUT017,1804.0
FDQ24,OUT049,4080.0
FDQ16,OUT018,1502.0
FDU44,OUT013,2640.0
FDH28,OUT010,-1234.0
FDV28,OUT019,-1266.0
FDM22,OUT045,884.0
FDR56,OUT046,3132.0
FDV39,OUT049,3232.0
FDU37,OUT019,-574.0
FDQ11,OUT010,2220.0
FDX02,OUT045,3426.0
NCS42,OUT018,1204.0
FDY57,OUT027,3012.0
FDB21,OUT049,3888.0
FDE28,OUT017,3764.0
FDQ55,OUT017,1988.0
FDA48,OUT049,3600.0
FDZ19,OUT045,2698.0
NCC43,OUT045,3886.0
NCV18,OUT046,1288.0
NCA42,OUT018,2248.0
FDY45,OUT046,4048.0
NCC30,OUT045,2764.0
FDM57,OUT013,1464.0
FDL09,OUT010,760.0
FDB09,OUT027,3460.0
FDT44,OUT035,2046.0
NCT06,OUT027,4052.0
FDX26,OUT049,2952.0
FDK32,OUT013,2524.0
DRA12,OUT046,2272.0
FDO46,OUT010,1132.0
FDE52,OUT013,1450.0
NCH42,OUT045,3560.0
FDV08,OUT035,872.0
FDB47,OUT018,3064.0
FDC28,OUT010,-136.0
FDD22,OUT046,1812.0
FDS07,OUT027,3296.0
DRI13,OUT045,3374.0
FDG32,OUT018,3224.0
FDU14,OUT017,4020.0
FDD28,OUT019,-932.0
NCP41,OUT017,1864.0
FDS08,OUT049,2880.0
FDX47,OUT045,2498.0
FDC53,OUT019,-254.0
FDQ19,OUT035,4018.0
FDL14,OUT045,2458.0
FDM33,OUT019,1576.0
FDA51,OUT045,1722.0
FDZ27,OUT018,512.0
FDT04,OUT046,680.0
DRC13,OUT049,2136.0
FDR16,OUT027,4884.0
FDQ03,OUT027,5228.0
FDE38,OUT035,2826.0
DRH23,OUT027,2360.0
FDT11,OUT019,1136.0
FDD09,OUT035,3016.0
FDR40,OUT045,1338.0
FDX07,OUT017,3074.0
FDR07,OUT035,1714.0
FDA51,OUT017,1908.0
FDT59,OUT019,1760.0
FDF20,OUT017,3212.0
FDR13,OUT045,1838.0
FDY26,OUT049,3432.0
FDW04,OUT017,2230.0
FDK52,OUT017,3692.0
FDN60,OUT049,2588.0
FDM09,OUT019,842.0
FDP46,OUT049,1516.0
FDB50,OUT019,-632.0
NCQ29,OUT049,4144.0
FDP16,OUT027,5340.0
FDX33,OUT018,2322.0
FDP07,OUT010,1228.0
FDN22,OUT046,3976.0
FDF39,OUT049,4248.0
FDS21,OUT017,1170.0
NCM42,OUT013,1750.0
FDK50,OUT019,712.0
DRF13,OUT027,3800.0
FDH35,OUT018,2340.0
FDP60,OUT018,1336.0
DRJ49,OUT027,3544.0
NCT42,OUT019,458.0
FDE38,OUT049,2768.0
FDI04,OUT049,3284.0
NCH54,OUT045,2424.0
FDT56,OUT049,1100.0
DRD15,OUT018,3396.0
FDV58,OUT013,3138.0
FDP21,OUT049,3120.0
FDH05,OUT013,3752.0
FDR10,OUT027,4044.0
NCP06,OUT045,2302.0
FDF33,OUT049,1824.0
DRK37,OUT013,3042.0
DRH49,OUT045,1322.0
FDT58,OUT013,2694.0
FDD41,OUT018,1448.0
FDP40,OUT018,1560.0
FDM51,OUT027,3152.0
FDO45,OUT010,-456.0
FDW33,OUT010,-220.0
FDY24,OUT045,908.0
FDB10,OUT010,1834.0
FDM40,OUT035,2382.0
NCI06,OUT017,2962.0
FDW12,OUT019,442.0
FDX48,OUT027,3976.0
NCW05,OUT027,3128.0
FDX27,OUT017,1628.0
DRM37,OUT045,3058.0
FDA38,OUT045,3718.0
FDR36,OUT046,700.0
FDZ45,OUT046,3144.0
FDG05,OUT017,2666.0
FDK28,OUT013,4118.0
FDV47,OUT045,1332.0
FDN21,OUT045,2486.0
FDP20,OUT027,3500.0
FDI35,OUT045,2830.0
DRY23,OUT013,790.0
FDA56,OUT017,2094.0
FDB09,OUT013,2016.0
NCO26,OUT027,3312.0
FDQ49,OUT018,2276.0
FDI52,OUT027,3404.0
FDZ44,OUT027,3352.0
FDZ09,OUT018,2334.0
FDY03,OUT049,1952.0
NCG42,OUT017,2170.0
DRI13,OUT027,4912.0
FDQ32,OUT013,2098.0
FDW16,OUT035,1676.0
FDU27,OUT046,792.0
FDR28,OUT010,738.0
FDQ49,OUT010,658.0
FDS37,OUT046,1868.0
FDW26,OUT018,3202.0
FDX12,OUT018,3592.0
NCP06,OUT013,2424.0
FDW45,OUT010,414.0
NCN30,OUT049,1616.0
FDN24,OUT049,964.0
NCL41,OUT027,2008.0
FDR02,OUT019,-166.0
FDD09,OUT010,976.0
FDS33,OUT010,-422.0
FDU22,OUT045,1846.0
FDI53,OUT013,2642.0
DRH01,OUT049,2868.0
FDX32,OUT013,2350.0
NCP30,OUT018,392.0
FDB60,OUT045,3054.0
FDB14,OUT049,1636.0
NCP02,OUT035,1094.0
FDJ10,OUT017,2374.0
FDG34,OUT046,1840.0
NCB18,OUT017,1518.0
FDM16,OUT049,1360.0
FDW25,OUT018,1108.0
FDB35,OUT010,-394.0
DRN11,OUT013,2282.0
FDF41,OUT019,1996.0
FDH16,OUT045,1370.0
NCQ50,OUT018,3078.0
DRH23,OUT018,634.0
DRJ37,OUT013,2450.0
DRJ24,OUT027,4364.0
FDY16,OUT035,3094.0
FDQ27,OUT045,1680.0
FDZ33,OUT045,2292.0
FDF29,OUT045,2096.0
FDA08,OUT049,2740.0
FDG31,OUT046,1092.0
FDE34,OUT019,1052.0
NCR30,OUT027,2636.0
FDV33,OUT035,4278.0
DRZ24,OUT018,1676.0
NCL54,OUT035,2874.0
FDR12,OUT049,2896.0
NCC54,OUT046,3780.0
DRN59,OUT013,828.0
FDX50,OUT019,-186.0
FDV31,OUT027,4276.0
NCA29,OUT027,4188.0
FDW60,OUT049,2964.0
FDX08,OUT017,3020.0
DRD49,OUT013,3730.0
FDD33,OUT046,3632.0
FDW35,OUT013,770.0
FDJ36,OUT017,1792.0
FDV51,OUT035,2806.0
FDW36,OUT046,1712.0
FDH35,OUT046,2624.0
NCS30,OUT027,3516.0
FDN49,OUT017,786.0
FDL08,OUT018,3620.0
FDI09,OUT013,3850.0
FDP19,OUT018,1768.0
FDU21,OUT010,-1306.0
NCP41,OUT045,1660.0
FDY10,OUT013,1854.0
FDP12,OUT018,404.0
NCN26,OUT049,1944.0
FDK44,OUT013,2790.0
FDC28,OUT049,1852.0
FDJ41,OUT027,5624.0
NCT29,OUT035,2106.0
NCH42,OUT019,1696.0
FDU60,OUT018,2432.0
FDS02,OUT045,2968.0
FDC51,OUT046,1980.0
FDU03,OUT013,2970.0
FDX39,OUT045,3336.0
NCY05,OUT010,-1308.0
NCL06,OUT027,5532.0
FDD32,OUT035,1524.0
NCN41,OUT045,1884.0
NCX53,OUT049,2348.0
FDU57,OUT019,512.0
FDQ23,OUT046,1684.0
FDQ52,OUT045,3850.0
FDC14,OUT045,670.0
FDY09,OUT035,2970.0
FDQ28,OUT045,2474.0
FDV25,OUT046,3496.0
FDJ07,OUT035,2032.0
DRB25,OUT049,1792.0
FDK52,OUT019,1648.0
FDY52,OUT027,2516.0
FDB28,OUT046,3072.0
FDT36,OUT035,754.0
FDV25,OUT017,3628.0
NCN07,OUT027,3528.0
FDC57,OUT017,3220.0
FDQ03,OUT018,3508.0
FDU23,OUT017,2780.0
NCX41,OUT035,3506.0
NCD06,OUT035,900.0
FDW08,OUT045,1626.0
NCU29,OUT017,2412.0
NCE06,OUT013,2568.0
FDV52,OUT010,0.0
FDB02,OUT017,2968.0
NCR18,OUT045,652.0
FDK16,OUT049,1652.0
NCQ29,OUT010,2118.0
FDZ01,OUT019,-164.0
FDW27,OUT035,2666.0
FDD17,OUT018,3500.0
FDW39,OUT013,2892.0
DRH59,OUT045,1116.0
FDS52,OUT013,1698.0
FDU40,OUT027,4560.0
NCF54,OUT013,2778.0
FDH46,OUT045,1646.0
NCP14,OUT049,1728.0
FDH50,OUT049,3104.0
DRF15,OUT010,534.0
FDV27,OUT027,2928.0
NCJ06,OUT049,2008.0
FDN02,OUT018,2982.0
FDQ51,OUT049,924.0
FDQ07,OUT017,3668.0
FDS45,OUT049,1844.0
NCJ06,OUT045,1866.0
FDD36,OUT035,2046.0
FDY25,OUT045,2842.0
FDU52,OUT046,2464.0
DRK47,OUT017,3688.0
NCL30,OUT017,2146.0
FDN22,OUT035,4144.0
NCF30,OUT027,3436.0
FDK03,OUT035,4186.0
FDT45,OUT017,1026.0
NCC54,OUT027,5208.0
FDP08,OUT018,2856.0
FDU44,OUT046,2636.0
DRG39,OUT035,1026.0
FDU32,OUT049,2060.0
FDY27,OUT049,2912.0
NCP54,OUT013,1994.0
NCZ41,OUT049,2096.0
DRL49,OUT013,2322.0
FDI05,OUT018,1002.0
FDY56,OUT045,3562.0
DRC13,OUT013,2082.0
NCV29,OUT017,2948.0
FDR24,OUT049,1584.0
FDZ34,OUT018,2760.0
FDP37,OUT035,2152.0
FDX08,OUT027,4344.0
FDS57,OUT045,2182.0
NCG18,OUT049,1736.0
FDK25,OUT018,2432.0
FDH53,OUT049,1468.0
DRI59,OUT018,3254.0
FDA52,OUT046,2832.0
FDT20,OUT010,-1250.0
FDE36,OUT019,736.0
FDI24,OUT017,2880.0
FDB28,OUT018,2832.0
FDV11,OUT017,2956.0
FDP01,OUT046,2492.0
FDD34,OUT027,4044.0
FDJ50,OUT027,2340.0
FDZ44,OUT013,1950.0
DRO59,OUT035,1382.0
DRB48,OUT045,650.0
FDR21,OUT018,2516.0
NCE42,OUT010,1794.0
FDO23,OUT046,1480.0
NCE30,OUT018,3056.0
FDQ22,OUT035,806.0
FDY01,OUT045,1798.0
FDS08,OUT017,2936.0
FDG28,OUT018,3672.0
FDQ51,OUT018,596.0
FDB05,OUT017,4042.0
FDO56,OUT049,2016.0
FDE02,OUT018,1248.0
FDN45,OUT017,3622.0
FDS09,OUT013,898.0
NCA54,OUT018,2594.0
FDP09,OUT010,1468.0
FDC53,OUT045,1554.0
NCM55,OUT017,3044.0
FDL09,OUT018,2444.0
FDA11,OUT019,-386.0
FDA50,OUT045,1412.0
FDC23,OUT017,2966.0
FDE22,OUT049,2636.0
FDD23,OUT046,3008.0
NCA29,OUT049,2828.0
FDK38,OUT046,2344.0
DRC13,OUT046,1988.0
NCP43,OUT049,2928.0
FDX28,OUT049,1684.0
FDF08,OUT049,1596.0
FDZ33,OUT046,2364.0
FDD10,OUT049,2980.0
FDO58,OUT017,2702.0
FDI50,OUT017,3800.0
FDO58,OUT045,2582.0
FDX08,OUT013,2926.0
NCK17,OUT010,-1236.0
FDF39,OUT035,4294.0
FDU45,OUT010,-56.0
NCJ18,OUT018,1562.0
DRC27,OUT019,1974.0
DRC25,OUT035,1530.0
FDU59,OUT035,2698.0
FDU28,OUT035,3228.0
NCP30,OUT046,676.0
FDB39,OUT018,608.0
FDE41,OUT013,1482.0
DRH11,OUT010,-996.0
FDA58,OUT045,3652.0
FDU50,OUT046,1836.0
FDM34,OUT013,2112.0
FDM44,OUT027,3112.0
FDR39,OUT045,2848.0
FDM25,OUT045,2772.0
FDQ49,OUT049,2640.0
DRH25,OUT018,608.0
FDM09,OUT027,4212.0
FDL44,OUT019,688.0
NCR42,OUT018,276.0
DRL59,OUT046,876.0
FDX43,OUT013,2708.0
DRK47,OUT010,1656.0
FDU48,OUT018,1842.0
FDY12,OUT045,794.0
NCN43,OUT018,1688.0
NCM55,OUT018,2626.0
FDQ21,OUT027,3456.0
FDX13,OUT035,4118.0
NCK30,OUT027,5432.0
FDG20,OUT049,2904.0
DRG27,OUT017,764.0
FDY14,OUT018,3852.0
FDP59,OUT035,1854.0
FDU60,OUT017,2868.0
NCC18,OUT019,792.0
DRJ39,OUT017,3560.0
FDS07,OUT049,1904.0
FDM08,OUT027,5020.0
FDP51,OUT045,1906.0
FDU16,OUT035,1528.0
FDH12,OUT013,1746.0
DRE48,OUT010,1200.0
NCL42,OUT027,5296.0
FDR21,OUT045,2758.0
NCW29,OUT035,2240.0
FDO11,OUT013,4048.0
NCM31,OUT049,2320.0
FDV35,OUT019,552.0
FDF58,OUT017,1144.0
NCE43,OUT049,2748.0
FDA02,OUT035,2454.0
DRL37,OUT010,-1172.0
FDR24,OUT018,1254.0
FDW59,OUT049,1456.0
FDS22,OUT049,908.0
FDW24,OUT017,950.0
FDU24,OUT035,1700.0
FDA21,OUT027,4424.0
FDH58,OUT027,3340.0
FDW36,OUT018,1408.0
FDI45,OUT027,4216.0
FDU01,OUT018,2746.0
FDF35,OUT027,3184.0
FDU43,OUT019,1890.0
FDE24,OUT019,380.0
FDK50,OUT049,2700.0
FDG31,OUT045,986.0
FDC60,OUT045,1426.0
FDL36,OUT013,1498.0
FDP21,OUT013,3102.0
FDW16,OUT045,1456.0
FDX02,OUT017,3616.0
FDQ58,OUT027,3924.0
FDT51,OUT046,1836.0
FDD59,OUT049,1424.0
NCM42,OUT018,1472.0
FDA57,OUT018,424.0
FDZ48,OUT035,1978.0
FDE46,OUT045,2382.0
NCZ30,OUT019,26.0
FDB56,OUT017,3134.0
FDA25,OUT027,3180.0
FDD20,OUT013,2070.0
FDL25,OUT013,1556.0
NCO18,OUT049,2896.0
FDJ45,OUT017,708.0
FDR12,OUT035,2914.0
NCF19,OUT010,-1132.0
FDK25,OUT046,2656.0
NCR17,OUT046,1816.0
FDC52,OUT046,2428.0
NCA54,OUT017,2972.0
FDR45,OUT010,1882.0
NCM19,OUT049,1896.0
FDF39,OUT027,5620.0
FDX23,OUT049,1668.0
FDD58,OUT027,3068.0
FDX28,OUT013,1638.0
NCD31,OUT013,2616.0
FDU57,OUT018,2170.0
FDI27,OUT046,760.0
NCM42,OUT046,1720.0
FDD32,OUT027,2828.0
FDI34,OUT013,3694.0
NCM29,OUT049,2164.0
